Sr no,married,race,loan_decision,occupancy,loan_amount,applicant_income,num_units,num_dependants,self_employed,monthly_income,purchase_price,liquid_assets,mortage_payment_history,consumer_credit_history,filed_bankruptcy,property_type,gender
1449,TRUE,white,approve,1,30,28,1,2,FALSE,1603,150,10,2,1,FALSE,2,female
1450,TRUE,white,approve,1,177,70,1,0,FALSE,3193,222,78.62,2,1,FALSE,2,male
1451,FALSE,white,approve,1,84,85,1,0,TRUE,7085,105,32,1,1,FALSE,1,male
1452,TRUE,white,approve,1,227,60,1,5,TRUE,7500,314,18,1,3,TRUE,2,male
1453,TRUE,white,approve,1,96,43,1,2,FALSE,3859,106.5,17.9,2,1,FALSE,2,male
1454,TRUE,white,approve,1,143,65,1,1,FALSE,3900,150,18.1,2,6,FALSE,2,male
1455,FALSE,black,approve,1,140,65,1,0,FALSE,3416,237,4,2,1,FALSE,2,male
1456,TRUE,white,approve,1,27,71,1,0,FALSE,4601,25,90.5,1,1,FALSE,2,male
1457,TRUE,black,approve,1,118,51,1,0,FALSE,4301,148,11,2,1,FALSE,1,male
1458,TRUE,white,approve,1,225,102,1,0,FALSE,7637,290,83,1,1,FALSE,2,male
1459,TRUE,white,approve,1,34,100,1,1,TRUE,8333,43,36,2,1,FALSE,2,male
1460,FALSE,white,approve,1,116,66,1,0,FALSE,5500,145,49.39,1,1,FALSE,1,female
1461,TRUE,white,approve,1,145,77,1,0,FALSE,2719,170,35,2,1,FALSE,2,male
1462,TRUE,white,approve,1,149,86,1,2,FALSE,4497,166,20,2,3,FALSE,2,male
1463,TRUE,white,approve,1,300,198,1,1,FALSE,15758,424,96,1,2,FALSE,2,female
1464,TRUE,white,approve,1,223,101,1,0,FALSE,3833,247,37,2,1,FALSE,2,male
1465,TRUE,white,reject,2,173,75,1,0,FALSE,3708,200,14,2,5,FALSE,2,male
1466,TRUE,white,approve,1,225,118,1,0,FALSE,5583,250,30,2,6,FALSE,1,male
1467,FALSE,black,approve,1,180,99,1,0,FALSE,4002,202,27,2,1,FALSE,2,male
1468,TRUE,white,approve,1,68,69,1,0,FALSE,3708,164,150,1,2,FALSE,1,male
1469,FALSE,white,approve,1,99,34,1,0,FALSE,3508,124,90,2,1,FALSE,2,male
1470,FALSE,black,approve,1,136,48,1,2,FALSE,4354,170,39,1,2,FALSE,2,male
1471,TRUE,white,approve,1,160,101,1,0,FALSE,8334,240,90,1,2,FALSE,2,male
1472,TRUE,white,approve,1,132,63,1,2,FALSE,3207,174,56,2,1,FALSE,2,male
1473,TRUE,white,approve,1,187,104,1,2,FALSE,6125,345,159.1,1,1,FALSE,2,male
1474,TRUE,hispan,approve,1,99,52,2,4,FALSE,1635,110,10.8,2,1,FALSE,3,female
1475,FALSE,white,approve,1,107,47,1,0,FALSE,3886,147,51,2,2,FALSE,2,female
1476,TRUE,white,approve,1,160,74,1,0,TRUE,2083,265,120,1,1,FALSE,2,male
1477,TRUE,white,approve,1,92,39,1,2,FALSE,3278,117,25,1,1,FALSE,2,male
1478,TRUE,white,approve,1,260,96,1,1,FALSE,4242,326,35,1,6,FALSE,2,male
1479,TRUE,black,approve,1,126,94,3,2,TRUE,4404,140,9,2,5,TRUE,3,male
1480,FALSE,white,approve,1,212,87,1,0,TRUE,3333,265,49,1,1,FALSE,2,female
1481,FALSE,white,approve,1,115,53,2,0,FALSE,4380,177,88,2,1,FALSE,3,female
1482,TRUE,white,approve,1,128,83,1,3,FALSE,7740,160,45,1,2,FALSE,2,male
1483,FALSE,white,approve,2,240,270,1,1,FALSE,24797,300,2369,1,1,FALSE,1,male
1484,FALSE,white,approve,1,135,90,1,0,FALSE,3086,151,26,1,2,FALSE,2,female
1485,TRUE,white,approve,1,153,62,1,0,FALSE,3015,161,16,2,1,FALSE,2,male
1486,TRUE,white,approve,1,151,66,1,0,FALSE,3116,160,30,2,2,FALSE,2,female
1487,FALSE,white,approve,1,132,58,1,1,FALSE,5191,147,26.9,2,6,FALSE,2,female
1488,FALSE,white,approve,1,100,43,1,0,FALSE,3635,145.5,34.16,2,2,FALSE,2,female
1489,TRUE,white,approve,1,149,64,1,0,FALSE,3020,165,18,1,1,FALSE,1,male
1490,FALSE,white,approve,1,99,45,1,0,FALSE,3750,110,30,2,1,TRUE,1,female
1491,FALSE,black,reject,1,98,49,1,0,FALSE,4166,123,33,1,6,TRUE,1,male
1492,FALSE,white,approve,1,140,72,1,0,FALSE,6000,207,122,1,1,FALSE,2,male
1493,TRUE,white,reject,1,130,73,1,2,FALSE,5667,163,8,2,3,FALSE,2,male
1494,FALSE,white,approve,1,94,44,1,0,FALSE,3500,104,70,2,6,TRUE,1,female
1495,FALSE,white,approve,1,47,24,1,0,FALSE,1993,79,12,2,1,FALSE,1,male
1496,TRUE,white,approve,1,145,92,1,2,FALSE,6857,332,67,1,1,FALSE,2,male
1497,FALSE,black,approve,1,99,45,1,0,FALSE,2056,110,21,2,1,FALSE,1,male
1498,TRUE,white,reject,1,70,70,,4,FALSE,2947,70,4.05,4,6,FALSE,2,male
1499,TRUE,white,approve,2,110,201,1,0,FALSE,16692,137,89,1,2,FALSE,1,female
1500,TRUE,white,approve,1,98,38,1,2,FALSE,210,122,34,2,1,FALSE,2,female
1501,TRUE,white,approve,1,145,72,1,0,FALSE,6273,230,65,1,1,FALSE,2,male
1502,FALSE,white,approve,1,125,59,1,0,FALSE,1750,139,25,2,3,FALSE,2,female
1503,TRUE,white,reject,1,110,52,1,0,FALSE,4333,180,85,1,2,FALSE,2,male
1504,FALSE,white,approve,1,296,130,1,0,TRUE,10833,367,235,1,1,FALSE,2,male
1505,TRUE,white,approve,1,125,79,1,1,FALSE,5167,264,154,2,1,FALSE,2,male
1506,TRUE,white,approve,1,40,47,1,0,FALSE,2608,200,5,2,2,FALSE,1,female
1507,TRUE,white,approve,1,250,130,1,2,FALSE,10833,590,816,1,1,TRUE,2,male
1508,TRUE,black,approve,1,119,45,1,0,FALSE,2348,125,7,1,5,FALSE,1,male
1509,TRUE,white,approve,1,187,112,1,0,FALSE,6000,315,176,1,2,FALSE,2,male
1510,TRUE,white,approve,1,157,68,1,0,FALSE,3500,174,27.5,3,2,FALSE,2,male
1511,TRUE,white,approve,1,276,199,1,0,FALSE,16560,315,376.5,2,2,FALSE,2,male
1512,TRUE,white,approve,1,350,321,1,1,TRUE,25000,750,870,1,6,FALSE,1,male
1513,TRUE,white,approve,1,162,41,1,1,TRUE,3450,202,35,2,2,FALSE,2,male
1514,TRUE,white,approve,1,106,61,1,0,FALSE,3044,133,35,2,1,FALSE,2,male
1515,TRUE,hispan,reject,1,113,48,1,1,FALSE,2653,126,13,2,5,FALSE,1,male
1516,TRUE,hispan,approve,1,110,70,1,1,FALSE,5850,210,76.1,2,1,FALSE,2,male
1517,TRUE,white,approve,1,100,56,1,4,FALSE,4691,420,461,1,2,FALSE,2,male
1518,TRUE,white,approve,1,125,62,1,0,FALSE,3700,125,12,2,2,FALSE,2,male
1519,FALSE,white,approve,1,100,31,1,0,FALSE,2592,160,82,2,1,FALSE,2,female
1520,FALSE,white,approve,1,93,30,1,0,TRUE,2500,143,55,2,1,FALSE,2,female
1521,TRUE,white,approve,1,108,51,1,3,FALSE,2773,146,6,4,1,FALSE,2,male
1522,FALSE,white,approve,1,162,122,1,2,FALSE,5532,170,35,2,5,FALSE,2,male
1523,TRUE,white,approve,1,373,147,1,4,FALSE,12283,394.9,59,1,1,FALSE,2,male
1524,TRUE,white,approve,1,149,72,2,0,FALSE,3408,165,21,2,2,FALSE,3,male
1525,TRUE,white,approve,2,150,198,4,2,TRUE,16525,214,249,1,1,FALSE,3,male
1526,TRUE,white,approve,1,88,64,1,0,FALSE,3250,190,277,2,2,FALSE,1,male
1527,TRUE,white,approve,1,230,101,1,2,FALSE,6700,324,180,1,2,FALSE,2,male
1528,TRUE,white,reject,1,132,57,2,2,FALSE,2873,140,26,2,5,FALSE,3,male
1529,TRUE,white,approve,1,86,240,1,1,TRUE,16667,108,74,2,2,FALSE,2,male
1530,TRUE,white,approve,1,345,145,1,1,TRUE,10366,460,160,1,5,FALSE,1,male
1531,TRUE,white,reject,1,95,42,1,2,FALSE,2947,110,13,2,1,FALSE,2,male
1532,FALSE,white,approve,1,154,52,1,0,FALSE,4350,220,403,2,1,FALSE,2,female
1533,TRUE,white,approve,1,86,33,1,0,FALSE,1300,107,25,2,1,FALSE,2,male
1534,TRUE,white,approve,1,113,37,1,3,FALSE,3095,125,18,2,1,FALSE,2,male
1535,TRUE,white,approve,1,128,55,1,0,FALSE,2083,161,5,1,2,FALSE,2,male
1536,FALSE,white,approve,1,85,50,1,0,FALSE,4125,106,30,2,1,FALSE,1,female
1537,TRUE,white,approve,1,157,77,1,0,FALSE,3583,197,14,2,1,FALSE,2,male
1538,FALSE,white,approve,1,177,75,1,0,FALSE,6250,221,89,1,1,FALSE,1,male
1539,TRUE,white,approve,1,234,130,1,0,FALSE,10833,260,49,2,1,FALSE,2,male
1540,TRUE,hispan,reject,1,144,78,2,0,FALSE,6500,180,21.5,2,4,TRUE,3,male
1541,TRUE,white,approve,1,246,100,1,2,FALSE,8333,265,30,1,1,FALSE,2,male
1542,TRUE,white,approve,1,131,56,1,1,FALSE,1958,145,4.8,1,1,FALSE,2,male
1543,FALSE,black,reject,1,80,36,1,2,FALSE,3547,94,6.5,2,1,FALSE,3,male
1544,TRUE,white,approve,1,25,75,1,0,FALSE,6300,25,10.1,1,1,FALSE,2,male
1545,TRUE,white,approve,1,500,120,1,1,FALSE,18333,660,178,1,4,FALSE,2,male
1546,FALSE,white,approve,1,30,30,1,0,FALSE,2500,134,73,2,1,FALSE,1,female
1547,FALSE,white,approve,1,118,51,1,0,FALSE,2638,128,19,2,2,FALSE,2,male
1548,FALSE,white,approve,2,110,68,1,0,FALSE,5769,160,137,1,1,FALSE,2,female
1549,TRUE,white,reject,1,176,85,1,4,TRUE,3634,220,13,2,5,FALSE,2,male
1550,TRUE,white,approve,1,232,65,1,0,FALSE,5417,292,95,2,1,FALSE,2,female
1551,FALSE,black,approve,1,185,350,1,0,FALSE,29167,205,379,2,1,FALSE,1,male
1552,FALSE,white,approve,1,122,666,1,0,FALSE,2166,153,29,2,5,FALSE,2,male
1553,TRUE,white,approve,1,160,80,1,2,TRUE,4583,245,96,1,1,FALSE,2,male
1554,FALSE,hispan,reject,1,75,30,1,0,FALSE,2435,93,596,2,2,FALSE,1,male
1555,TRUE,black,approve,1,224,72,1,0,FALSE,6000,280,40,2,5,TRUE,2,male
1556,TRUE,white,approve,1,138,46,1,1,FALSE,0,157,41,2,1,FALSE,2,female
1557,TRUE,white,approve,1,98,52,1,0,FALSE,4334,109,14,2,2,FALSE,2,female
1558,FALSE,black,approve,1,96,75,2,0,FALSE,2699,130,6.3,2,5,FALSE,3,male
1559,TRUE,white,approve,1,126,60,1,0,FALSE,5000,157.5,8.5,2,4,FALSE,1,male
1560,TRUE,white,approve,2,186,78,2,1,FALSE,5333,232,214,1,1,FALSE,3,male
1561,TRUE,white,approve,1,124,48,1,1,FALSE,2360,134,19,2,2,FALSE,2,female
1562,TRUE,white,approve,1,130,55,1,3,FALSE,4570,155,6,2,1,FALSE,2,male
1563,TRUE,white,approve,1,163,37,3,1,FALSE,2553,245,7,2,1,FALSE,3,male
1564,FALSE,white,reject,1,135,71,1,0,FALSE,5530,150,16,1,1,FALSE,1,female
1565,TRUE,white,approve,2,175,84,1,1,TRUE,6500,185,1000000,1,2,FALSE,2,male
1566,FALSE,hispan,approve,1,122,114,1,0,FALSE,9000,152,60,1,1,FALSE,1,male
1567,FALSE,white,approve,1,106,74,1,0,FALSE,3529,117.5,17.06,2,1,FALSE,1,female
1568,TRUE,white,approve,1,460,260,1,2,FALSE,10000,535,34,1,1,FALSE,2,female
1569,FALSE,white,approve,1,110,44,1,0,FALSE,3691,137,33.9,2,1,FALSE,2,male
1570,TRUE,white,approve,1,297,151,1,1,FALSE,8750,371,123,1,1,FALSE,2,male
1571,FALSE,white,approve,1,130,56,1,0,FALSE,2750,169,73,2,2,FALSE,2,male
1572,TRUE,white,approve,1,150,67,1,2,FALSE,4304,158,27,2,1,FALSE,2,male
1573,TRUE,white,approve,1,82,89,1,0,FALSE,7400,150,286,1,1,FALSE,1,male
1574,TRUE,white,approve,1,110,77,1,0,FALSE,3750,173,61,1,1,FALSE,2,male
1575,TRUE,white,approve,1,183,89,1,2,FALSE,4517,229,22,1,1,FALSE,2,male
1576,TRUE,white,approve,1,267,86,1,0,TRUE,5400,275,28,3,5,FALSE,1,male
1577,TRUE,white,approve,1,135,75,1,0,FALSE,2214,151,18,2,2,FALSE,2,male
1578,TRUE,white,approve,1,123,51,1,0,FALSE,1833,154,39,2,6,FALSE,2,male
1579,TRUE,white,approve,1,140,59,1,0,FALSE,2157,176,46,2,1,FALSE,2,male
1580,FALSE,white,approve,2,225,19,3,0,TRUE,17263,310,141,1,1,FALSE,3,female
1581,TRUE,white,approve,1,146,70,1,0,TRUE,3583,183,115,2,1,FALSE,2,male
1582,FALSE,white,approve,1,106,76,1,0,FALSE,1972,133,13,2,1,FALSE,1,male
1583,TRUE,white,reject,1,119,69,1,0,FALSE,3597,164,11,2,6,TRUE,2,male
1584,TRUE,white,approve,1,105,53,1,1,FALSE,3326,131.5,66.05,2,1,FALSE,2,female
1585,TRUE,hispan,approve,1,107,49,1,0,FALSE,2600,134,20,2,2,FALSE,2,male
1586,TRUE,white,approve,1,111,90,1,0,FALSE,4625,281,23,2,2,FALSE,2,male
1587,TRUE,white,approve,1,128,108,1,0,FALSE,7500,171,42,2,1,FALSE,1,male
1588,TRUE,white,approve,1,106,41,1,2,FALSE,1765,132,35.5,2,1,TRUE,1,male
1589,TRUE,white,approve,1,104,50,1,0,FALSE,3500,130,8,2,5,FALSE,2,male
1590,FALSE,white,reject,1,141,63,1,0,FALSE,4983,157,0,1,6,FALSE,1,male
1591,TRUE,white,approve,1,149,147,1,1,FALSE,8333,319,216,2,1,FALSE,1,male
1592,FALSE,white,approve,1,105,48,1,0,FALSE,2133,144,44,2,1,FALSE,2,male
1593,TRUE,white,approve,1,100,54,1,2,FALSE,4545,204,28,2,2,FALSE,2,male
1594,FALSE,white,approve,1,118,62,1,0,FALSE,3088,125,6,2,6,FALSE,2,male
1595,TRUE,white,approve,1,119,72,1,0,FALSE,4340,132,21,2,6,FALSE,2,male
1596,TRUE,white,approve,1,276,144,1,0,TRUE,8300,345,115,2,5,FALSE,2,male
1597,TRUE,white,approve,1,170,69,1,0,FALSE,3667,215,60,2,1,FALSE,2,male
1598,TRUE,white,approve,2,95,36,1,1,TRUE,2895,135,1000000,2,1,FALSE,2,male
1599,TRUE,black,approve,1,125,65,1,2,TRUE,2902,156,47,1,2,FALSE,2,male
1600,FALSE,black,reject,1,209,126,2,0,FALSE,6283,220,19,2,1,FALSE,3,male
1601,FALSE,white,approve,2,113,52,1,0,FALSE,645,159,72,1,4,FALSE,1,female
1602,TRUE,white,approve,1,145,72,1,2,FALSE,3166,270,23,1,1,FALSE,2,male
1603,FALSE,white,approve,1,90,39,1,0,FALSE,3271,120,5,1,2,FALSE,2,male
1604,FALSE,white,approve,1,100,40,1,0,FALSE,3159,114.75,22,2,1,FALSE,2,female
1605,TRUE,black,approve,1,170,75,1,0,FALSE,2959,212,59,2,1,FALSE,2,male
1606,TRUE,white,approve,1,118,60,1,0,FALSE,4583,135,23,2,6,FALSE,2,male
1607,TRUE,white,approve,1,88,53,1,0,FALSE,2241,110,30,2,5,FALSE,2,female
1608,TRUE,white,reject,1,128,666,1,1,FALSE,1792,135,11.82,2,2,FALSE,2,male
1609,TRUE,white,approve,1,800,430,1,0,TRUE,35631,1200,590,3,1,FALSE,2,male
1610,TRUE,white,approve,1,84,32,1,0,FALSE,2666,93,17,2,1,FALSE,1,female
1611,TRUE,white,approve,1,187,64,1,0,FALSE,3480,208,32,1,1,FALSE,2,male
1612,FALSE,white,approve,1,108,72,1,0,FALSE,6478,120,30.3,1,2,FALSE,2,
1613,TRUE,white,approve,1,208,120,3,2,FALSE,4865,260,97,1,2,FALSE,3,male
1614,FALSE,white,approve,1,153,65,1,0,FALSE,3130,171,73,2,4,FALSE,2,male
1615,TRUE,hispan,approve,1,152,98,1,3,FALSE,7041,160,16,1,1,FALSE,2,male
1616,TRUE,black,reject,1,138,62,2,1,FALSE,4050,145,12,2,6,TRUE,3,male
1617,TRUE,black,approve,1,124,67,1,0,FALSE,3814,155,68,2,1,FALSE,1,male
1618,TRUE,white,approve,1,130,71,1,1,FALSE,2981,163,40.45,1,3,FALSE,2,male
1619,TRUE,white,approve,1,125,111,1,0,FALSE,9250,166,66.3,2,1,FALSE,1,female
1620,TRUE,white,approve,1,243,95,1,2,FALSE,3510,270,30.68,2,6,FALSE,2,male
1621,TRUE,white,approve,1,126,61,1,2,FALSE,2170,147,39,1,4,FALSE,2,male
1622,TRUE,white,approve,1,480,330,1,0,FALSE,20833,440,228,1,2,FALSE,2,male
1623,FALSE,white,approve,1,96,43,1,0,FALSE,3583,120,41,2,1,FALSE,1,female
1624,TRUE,white,approve,1,188,66,3,0,TRUE,2479,209,41,1,1,FALSE,3,male
1625,TRUE,white,approve,1,130,72,1,3,FALSE,6250,168,24,1,2,FALSE,2,male
1626,FALSE,white,approve,1,80,43,1,0,FALSE,2272,115.6,42.6,2,3,FALSE,2,male
1627,FALSE,white,approve,1,116,51,1,0,FALSE,4333,116,102,2,1,FALSE,2,male
1628,FALSE,white,reject,1,83,46,1,0,FALSE,3808,110,47,2,1,FALSE,2,male
1629,TRUE,white,approve,1,122,54,1,1,FALSE,1792,135,11.82,2,2,FALSE,2,male
1630,FALSE,white,approve,1,99,24,3,0,FALSE,1829,110,8,2,1,FALSE,3,male
1631,TRUE,black,approve,1,185,76,1,0,FALSE,2766,72.4,4.7,2,1,FALSE,2,female
1632,FALSE,black,approve,2,40,13,1,1,FALSE,13262,65,99,2,2,FALSE,1,female
1633,TRUE,black,approve,1,117,45,1,2,FALSE,3729,146,34,2,1,FALSE,2,female
1634,TRUE,white,approve,1,160,105,1,0,FALSE,8750,201,126.5,2,1,FALSE,1,male
1635,FALSE,white,reject,1,100,57,1,0,FALSE,3598,150,25,2,1,FALSE,2,male
1636,TRUE,white,approve,1,133,86,1,0,FALSE,3300,179,40,2,1,FALSE,2,male
1637,TRUE,white,approve,1,128,48,1,2,FALSE,4120,171,23.6,1,2,FALSE,2,male
1638,TRUE,white,approve,1,250,97,1,1,FALSE,6065,282,20,1,1,FALSE,2,male
1639,FALSE,white,approve,1,66,50,1,0,FALSE,4205,82,23.4,2,1,FALSE,1,male
1640,TRUE,white,approve,1,110,43,1,2,FALSE,3189,142,10.7,1,1,FALSE,2,male
1641,TRUE,white,approve,1,148,64,1,2,FALSE,3283,195,31,1,1,FALSE,2,male
1642,TRUE,white,approve,1,75,90,1,1,TRUE,7500,220,119,1,6,FALSE,2,male
1643,TRUE,white,approve,1,107,55,1,0,FALSE,1257,134,73,2,5,FALSE,2,male
1644,TRUE,white,approve,1,189,65,1,1,TRUE,5449,210,21,2,1,TRUE,2,male
1645,FALSE,white,approve,1,100,46,1,0,FALSE,3794,152,228,2,1,FALSE,1,female
1646,TRUE,white,reject,1,70,106,1,0,FALSE,2130,207,206,2,1,FALSE,2,male
1647,TRUE,white,approve,1,90,41,1,0,FALSE,2785,120,52.2,2,5,FALSE,2,male
1648,TRUE,white,approve,1,128,64,1,0,FALSE,3333,135,18.1,1,1,FALSE,2,male
1649,TRUE,hispan,reject,1,125,75,1,1,FALSE,6300,166,69,1,1,FALSE,2,male
1650,FALSE,black,reject,1,311,114,1,0,FALSE,5815,389,201,1,1,FALSE,2,male
1651,TRUE,white,approve,1,127,78,1,0,FALSE,2483,141,29,2,3,FALSE,2,male
1652,FALSE,white,reject,1,177,180,1,0,TRUE,14987,196,43,2,5,TRUE,1,female
1653,FALSE,white,approve,1,144,56,1,0,FALSE,2166,160,40,2,1,FALSE,1,male
1654,TRUE,white,approve,2,40,60,2,2,FALSE,5073,270,35.74,2,5,FALSE,3,male
1655,TRUE,white,approve,1,68,32,1,1,TRUE,570,85,25,2,1,FALSE,2,male
1656,TRUE,white,approve,1,131,64,1,0,FALSE,2860,142,19,2,3,FALSE,2,female
1657,TRUE,white,approve,1,150,83,1,3,FALSE,3466,158,17,2,1,FALSE,2,male
1658,TRUE,white,approve,1,87,54,1,3,FALSE,4475,142,77,2,1,FALSE,2,male
1659,FALSE,white,approve,1,180,143,1,0,TRUE,9583,240,223,1,2,FALSE,2,male
1660,TRUE,white,approve,2,252,396,1,3,TRUE,33000,275,338,1,1,FALSE,2,male
1661,FALSE,white,approve,1,59,47,1,0,FALSE,3469,160,402,2,1,FALSE,1,female
1662,FALSE,white,approve,1,92,52,1,0,FALSE,4262,115,29,2,1,FALSE,1,male
1663,TRUE,white,approve,1,113,52,1,2,FALSE,3666,234,43,1,2,FALSE,2,male
1664,FALSE,white,approve,1,138,53,1,0,FALSE,2440,153,23,2,2,FALSE,2,male
1665,TRUE,black,approve,1,133,72,1,0,FALSE,3884,145,20,2,6,FALSE,1,male
1666,FALSE,white,approve,1,180,71,1,0,FALSE,3566,150,14.1,3,2,TRUE,2,male
1667,FALSE,white,approve,1,48,27,1,0,FALSE,2250,59,16,2,1,FALSE,1,female
1668,TRUE,hispan,approve,1,113,50,1,2,FALSE,2031,134,26,2,1,FALSE,2,female
1669,TRUE,white,approve,1,110,55,1,2,FALSE,3499,215,35,2,2,FALSE,2,male
1670,TRUE,white,approve,1,182,99,1,3,FALSE,8232,228,52,1,5,FALSE,2,male
1671,TRUE,white,approve,1,187,80,1,2,TRUE,4166,250,94,2,2,FALSE,2,male
1672,TRUE,white,approve,1,148,72,1,0,FALSE,2724,185,83,2,2,FALSE,2,male
1673,TRUE,white,approve,1,121,67,1,0,FALSE,2500,175,125,2,1,FALSE,2,male
1674,TRUE,hispan,approve,1,104,49,1,1,FALSE,3063,130,14.3,2,3,TRUE,2,male
1675,TRUE,white,approve,1,99,63,1,0,FALSE,3925,141,149,2,2,FALSE,2,male
1676,TRUE,white,approve,1,133,60,1,0,TRUE,2500,177,66,2,1,FALSE,2,male
1677,TRUE,white,approve,1,150,170,1,2,FALSE,14167,340,78.5,1,3,FALSE,2,male
1678,TRUE,white,approve,1,40,52,1,0,FALSE,3881,130,50.46,1,2,FALSE,2,male
1679,TRUE,white,approve,1,121,53,1,0,FALSE,2153,128,20,2,1,FALSE,2,male
1680,TRUE,black,reject,1,123,34,1,1,FALSE,3074,140,16.5,2,3,FALSE,2,male
1681,FALSE,white,reject,1,185,79,1,0,FALSE,4683,310,135,1,1,FALSE,2,male
1682,FALSE,white,approve,1,95,37,1,0,FALSE,3400,80,1.3,2,1,FALSE,1,female
1683,FALSE,white,approve,1,124,59,1,0,FALSE,3000,155,36,2,2,FALSE,2,male
1684,FALSE,white,approve,1,120,52,1,0,FALSE,2166,150,26,2,6,FALSE,2,male
1685,TRUE,white,approve,1,123,51,1,3,FALSE,3590,154,33,2,1,FALSE,2,male
1686,TRUE,white,approve,1,29,61,1,0,FALSE,3000,140,15,2,5,FALSE,2,male
1687,TRUE,black,approve,1,45,48,1,2,FALSE,2192,139,24.9,1,3,FALSE,2,male
1688,FALSE,white,approve,1,55,30,1,0,FALSE,2500,95,6,2,4,FALSE,1,male
1689,TRUE,black,approve,1,132,55,1,0,FALSE,2364,165,150,2,6,FALSE,2,female
1690,TRUE,white,approve,1,100,85,1,3,TRUE,5677,138,12,2,1,FALSE,2,male
1691,TRUE,white,approve,1,480,182,1,2,TRUE,7948,640,73,2,1,FALSE,2,male
1692,TRUE,white,approve,1,144,75,1,0,FALSE,2875,180,43.1,2,1,FALSE,2,male
1693,TRUE,white,approve,1,200,201,1,2,FALSE,16667,645,324,1,5,FALSE,2,male
1694,TRUE,white,approve,1,114,63,1,1,FALSE,3783,120,15,2,5,FALSE,1,male
1695,FALSE,white,reject,1,185,81,1,0,FALSE,4680,310,135,1,1,FALSE,2,male
1696,FALSE,hispan,approve,1,88,45,1,1,FALSE,2423,93,3,2,2,FALSE,2,female
1697,TRUE,white,approve,1,400,194,1,2,TRUE,17500,535,517,2,4,FALSE,2,male
1698,FALSE,white,approve,1,67,55,1,0,FALSE,4615,67,17,2,1,FALSE,1,female
1699,TRUE,hispan,approve,1,100,58,1,2,FALSE,3634,125,33,3,1,FALSE,2,male
1700,FALSE,white,approve,1,84,44,1,0,FALSE,4167,114,85,2,1,FALSE,1,male
1701,TRUE,white,approve,1,100,60,1,0,FALSE,3870,211,139,2,1,FALSE,2,male
1702,FALSE,white,approve,3,40,57,1,0,FALSE,1625,70,137,2,2,FALSE,1,male
1703,TRUE,white,approve,1,110,53,1,0,FALSE,3775,150.1,42,1,1,FALSE,2,male
1704,TRUE,white,approve,1,161,81,1,1,FALSE,5285,202,9,2,5,FALSE,2,male
1705,TRUE,white,approve,1,200,132,1,0,FALSE,7250,275,21,2,1,FALSE,2,male
1706,TRUE,white,approve,1,136,67,2,0,FALSE,2355,175,81,2,1,FALSE,3,male
1707,FALSE,white,approve,1,104,58,1,0,FALSE,13750,350,151,1,1,FALSE,1,male
1708,TRUE,white,approve,1,112,59,1,0,FALSE,4887,118,63,1,1,FALSE,2,male
1709,TRUE,white,approve,1,96,38,3,0,FALSE,2600,120,30,2,1,FALSE,1,male
1710,FALSE,black,reject,1,180,46,3,2,FALSE,2733,200,4,2,4,FALSE,3,male
1711,FALSE,white,approve,1,145,61,1,0,FALSE,4538,181.4,174.6,2,1,FALSE,2,male
1712,FALSE,black,approve,1,94,48,1,1,FALSE,2679,125,38,2,1,FALSE,2,male
1713,TRUE,white,approve,1,400,329,1,3,FALSE,27375,730,254,1,1,FALSE,2,male
1714,FALSE,white,approve,1,130,81,1,0,FALSE,6783,164,39,2,1,FALSE,2,male
1715,TRUE,white,approve,1,216,125,1,0,FALSE,1025,269.5,81,2,1,FALSE,1,male
1716,TRUE,white,approve,1,166,66,1,0,FALSE,2331,185,37,2,1,FALSE,1,female
1717,TRUE,white,approve,1,144,56,1,0,FALSE,2218,165,31,2,1,FALSE,2,male
1718,TRUE,white,approve,1,100,51,1,3,FALSE,4281,260,24,2,5,FALSE,2,male
1719,TRUE,white,approve,1,183,90,1,2,TRUE,7500,229,48,2,1,FALSE,2,male
1720,TRUE,white,approve,1,164,88,1,0,TRUE,4923,184,31,2,1,FALSE,2,male
1721,FALSE,white,reject,1,110,43,1,2,FALSE,3588,137,41,2,3,FALSE,2,male
1722,TRUE,white,approve,1,220,88,1,0,TRUE,7415,275,58,1,1,FALSE,2,male
1723,FALSE,white,approve,1,100,45,1,0,FALSE,4152,193,127,2,1,FALSE,2,female
1724,FALSE,white,approve,1,70,666,1,0,FALSE,5870,95,196,1,3,FALSE,1,male
1725,FALSE,white,approve,1,122,56,1,0,FALSE,4500,152,35,2,1,FALSE,2,female
1726,FALSE,white,approve,1,187,87,1,0,FALSE,4155,210,32,2,1,FALSE,2,male
1727,FALSE,white,reject,1,196,125,1,1,FALSE,11250,245,124,2,6,TRUE,2,male
1728,TRUE,white,approve,1,125,72,2,0,TRUE,4356,157,22,2,1,FALSE,2,male
1729,FALSE,white,approve,1,125,218,1,0,TRUE,18165,265,867,2,5,FALSE,2,female
1730,FALSE,white,approve,1,126,55,1,0,FALSE,2550,140,10,2,6,FALSE,2,male
1731,FALSE,white,approve,1,105,33,1,0,FALSE,2700,131,39,2,1,FALSE,1,female
1732,TRUE,white,approve,1,324,120,1,0,FALSE,6133,360,12,1,1,FALSE,2,male
1733,TRUE,white,approve,1,121,48,1,2,FALSE,3859,130,21,2,1,FALSE,2,male
1734,TRUE,white,approve,1,115,56,1,0,FALSE,2979,135,26,2,1,FALSE,2,female
